20181228
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收方向,交收量
Au99.95,274.99,283.90,274.99,283.81,1.20,0.42%,283.47,"1,006.00","285,177,560.00",-,,
Au99.99,283.99,284.90,283.00,284.60,1.73,0.61%,284.15,"23,833.48","6,659,303,253.00",-,,
Au100g,283.01,284.42,283.01,283.62,0.61,0.22%,283.78,17.80,"5,051,420.00",-,,
iAu99.99,282.48,283.00,282.14,282.91,0.79,0.28%,282.59,146.22,"41,321,561.80",-,,
Au(T+D),282.58,283.80,282.41,283.57,0.60,0.21%,283.24,"44,900.00","12,717,480,160.00","188,468",多支付给空,"18,066"
Au(T+N1),285.55,287.55,285.55,287.50,1.20,0.42%,287.10,30.60,"8,785,510.00","93,938",多支付给空,600
Au(T+N2),289.05,291.00,289.05,290.95,1.35,0.47%,290.40,22.00,"6,388,920.00","47,558",,
mAu(T+D),283.00,284.47,283.00,284.28,0.79,0.28%,283.82,"6,538.40","1,855,785,892.00","687,446",空支付给多,"41,152"
Pt99.95,188.90,189.45,188.32,188.41,-2.57,-1.35%,188.99,180.00,"34,019,620.00",-,,
Ag99.99,"3,665","3,665","3,665","3,665",39,1.08%,"3,665",270.00,"989,550.00",18,,
Ag(T+D),"3,594","3,635","3,591","3,632",45,1.25%,"3,616","5,732,798.00","20,730,103,840.00","10,666,948",空支付给多,"600,120"
PGC30g,290.00,290.00,289.60,289.86,-0.64,-0.22%,289.86,0.36,"104,352.00",-,,
