20180611
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收方向,交收量
Au99.95,268.30,268.90,268.25,268.27,0.43,0.16%,268.54,762.00,"204,634,020.00",-,,
Au99.99,269.12,269.12,268.01,268.26,0.13,0.05%,268.64,"21,870.04","6,009,362,198.00",-,,
Au100g,268.99,269.50,268.47,268.50,-0.12,-0.04%,268.84,26.00,"6,989,976.00",-,,
iAu99.99,267.55,267.80,267.10,267.19,0.42,0.16%,267.50,"2,220.00","593,862,000.00",-,,
Au(T+D),268.35,269.00,268.19,268.27,0.28,0.10%,268.58,"49,628.00","13,329,241,420.00","200,418",多支付给空,"9,854"
Au(T+N1),267.80,270.00,267.00,268.80,1.00,0.37%,268.20,958.80,"257,159,800.00","181,020",空支付给多,"31,060"
Au(T+N2),272.40,273.55,272.40,273.55,1.05,0.39%,273.00,577.80,"157,744,610.00","379,554",多支付给空,
mAu(T+D),268.21,268.99,268.15,268.27,0.40,0.15%,268.54,"3,214.40","863,218,286.00","403,640",空支付给多,"11,214"
Pt99.95,202.23,202.23,201.88,201.93,2.36,1.18%,202.15,180.00,"36,387,280.00",-,,
Ag(T+D),"3,664","3,719","3,662","3,695",27,0.74%,"3,696","5,818,338.00","21,504,876,942.00","9,800,260",空支付给多,"133,140"
