20181220
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收方向,交收量
Au99.95,279.50,279.50,277.70,278.14,-0.21,-0.08%,278.03,682.00,"189,617,580.00",-,,
Au99.99,279.00,279.80,278.00,278.99,0.10,0.04%,278.41,"35,202.10","9,780,051,490.60",-,,
Au100g,277.75,279.94,277.75,278.63,-0.26,-0.09%,278.58,30.80,"8,580,326.00",-,,
iAu99.99,277.96,277.96,276.40,277.11,0.01,0.00%,276.69,626.20,"173,267,092.00",-,,
Au(T+D),278.20,279.88,277.50,278.19,0.03,0.01%,278.40,"87,930.00","24,480,085,320.00","196,012",多支付给空,"9,666"
Au(T+N1),282.10,284.45,272.45,282.00,-0.50,-0.18%,278.40,561.40,"156,300,010.00","91,788",多支付给空,400
Au(T+N2),285.10,288.00,285.10,285.65,-0.20,-0.07%,285.95,62.60,"17,899,620.00","34,814",,
mAu(T+D),278.95,280.17,277.90,278.66,0.00,0.00%,278.79,"7,328.80","2,043,209,874.00","701,198",多支付给空,"22,432"
Pt99.95,188.25,188.77,188.25,188.77,-0.33,-0.17%,188.51,536.00,"101,041,960.00",-,,
Ag99.99,"3,630","3,630","3,559","3,559",15,0.42%,"3,559","8,550.00","30,431,580.00",570,,
Ag(T+D),"3,527","3,554","3,518","3,525",-1,-0.03%,"3,534","3,328,196.00","11,764,212,792.00","11,070,332",多支付给空,"195,030"
PGC30g,285.01,285.01,285.01,285.01,-3.05,-1.06%,285.01,0.06,"17,100.60",-,,
