20180723
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收方向,交收量
Au99.95,268.15,268.45,268.10,268.26,1.31,0.49%,268.29,712.00,"191,026,660.00",-,,
Au99.99,267.80,268.55,266.60,268.40,0.92,0.34%,268.38,"13,369.72","3,585,477,590.60",-,,
Au100g,269.90,269.90,268.00,268.66,1.36,0.51%,268.69,16.60,"4,460,358.00",-,,
iAu99.99,267.44,268.75,267.44,268.30,1.20,0.45%,268.31,109.14,"29,283,405.00",-,,
Au(T+D),267.56,268.45,267.41,268.21,1.70,0.64%,268.07,"48,002.00","12,868,151,880.00","213,160",多支付给空,"10,094"
Au(T+N1),274.90,276.20,274.90,276.10,1.75,0.64%,275.85,18.60,"5,130,510.00","13,538",多支付给空,340
Au(T+N2),271.30,272.35,270.55,271.95,1.60,0.59%,271.80,"1,061.60","288,571,650.00","464,592",多支付给空,"3,420"
mAu(T+D),267.52,268.44,267.40,268.30,1.75,0.66%,268.04,"3,563.60","955,212,866.00","355,314",多支付给空,"12,806"
Pt99.95,195.70,195.70,194.75,194.85,3.37,1.76%,195.19,146.00,"28,499,000.00",-,,
Ag(T+D),"3,602","3,624","3,601","3,617",26,0.72%,"3,614","2,608,062.00","9,425,896,478.00","11,874,292",多支付给空,"51,300"
