20180716
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收方向,交收量
Au99.95,268.30,268.45,268.10,268.15,0.33,0.12%,268.31,840.00,"225,413,560.00",-,,
Au99.99,269.00,269.00,267.70,268.15,0.35,0.13%,268.40,"14,404.56","3,873,515,171.60",-,,
Au100g,268.50,269.19,268.12,268.74,0.74,0.28%,268.75,14.40,"3,870,060.00",-,,
iAu99.99,268.10,268.45,268.10,268.15,0.46,0.17%,268.15,266.94,"71,580,925.00",-,,
Au(T+D),267.66,268.55,267.54,268.05,0.07,0.03%,268.24,"26,226.00","7,035,037,660.00","201,406",多支付给空,"7,988"
Au(T+N1),276.80,276.80,276.50,276.55,0.80,0.29%,276.55,0.80,"221,260.00","13,278",多支付给空,
Au(T+N2),272.95,272.95,271.30,272.55,0.70,0.26%,272.15,"2,183.80","594,357,260.00","391,738",多支付给空,
mAu(T+D),267.82,268.50,267.65,268.11,0.14,0.05%,268.27,"1,608.00","431,390,472.00","364,410",多支付给空,"7,840"
Pt99.95,194.02,194.02,193.80,193.91,-1.67,-0.85%,193.97,112.00,"21,725,480.00",-,,
Ag(T+D),"3,643","3,653","3,626","3,643",-11,-0.30%,"3,645","1,996,500.00","7,277,596,458.00","10,944,296",多支付给空,"58,590"
