20191230
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,341.50,341.53,340.50,340.53,-0.20,-0.06%,341.19,836.00,"285,239,460.00",-,,
Au99.99,340.70,342.50,340.32,340.43,-0.04,-0.01%,341.26,"14,247.36","4,770,331,711.20",-,,
Au100g,342.00,342.48,340.12,341.75,0.78,0.23%,341.64,22.80,"7,789,488.00",-,,
iAu99.99,340.40,340.40,339.80,340.09,0.03,0.01%,340.09,200.44,"68,169,585.60",-,,
Au(T+D),340.70,341.64,340.36,340.48,-0.19,-0.06%,340.95,"39,086.00","13,326,587,320.00","267,284",多支付给空,"25,324"
Au(T+N1),345.30,346.00,345.25,345.30,-0.55,-0.16%,345.50,197.20,"68,134,350.00","112,922",,
Au(T+N2),348.65,349.00,348.55,348.60,-0.15,-0.04%,348.80,94.40,"32,928,590.00","83,502",,
mAu(T+D),341.00,341.86,340.57,340.60,-0.40,-0.12%,341.22,"10,411.80","3,552,751,638.00","1,104,068",多支付给空,"14,018"
Pt99.95,220.19,220.51,218.98,219.72,-0.68,-0.31%,219.69,280.00,"61,515,280.00",-,,
Ag99.99,"4,344","4,344","4,344","4,344",26,0.60%,"4,344",720.00,"3,127,680.00",48,,
Ag(T+D),"4,292","4,324","4,280","4,304",-8,-0.19%,"4,306","6,341,334.00","27,308,923,194.00","13,619,670",多支付给空,30
NYAuTN06,344.50,345.50,344.25,344.35,-0.25,-0.07%,344.95,405.60,"139,917,400.00","35,130",,
NYAuTN12,348.70,349.55,348.40,348.50,-0.30,-0.09%,349.10,195.00,"68,071,060.00","7,992",,
PGC30g,348.00,348.00,347.21,347.27,-0.10,-0.03%,347.43,1.32,"458,608.80",-,,
